sales_id,transaction_id,transaction_date,transaction_time,customer_id,instore_yn,product_id,quantity,unit_price
31823,84,19/4/2019,9:22:24,0,Y,78,1,4.5
31824,84,19/4/2019,9:22:24,0,Y,76,1,3.5
31825,87,19/4/2019,9:00:39,0,Y,49,1,3
31826,94,19/4/2019,6:50:19,0,N,54,1,2.5
31827,98,19/4/2019,6:47:32,5357,N,28,1,2
31828,99,19/4/2019,9:56:30,5651,N,43,1,3
31829,100,19/4/2019,6:14:55,0,N,58,2,3.5
31830,107,19/4/2019,8:12:00,5782,N,52,1,2.5
31831,107,19/4/2019,8:12:00,5782,N,78,1,4.5
31832,119,19/4/2019,6:02:25,5772,N,26,1,3
31833,125,19/4/2019,7:56:18,0,N,33,1,3.5
31834,126,19/4/2019,7:23:35,0,N,37,2,3
31835,126,19/4/2019,7:23:35,0,N,63,1,0.8
31836,128,19/4/2019,7:37:28,0,N,55,1,4
31837,129,19/4/2019,8:07:21,5306,Y,47,2,3
31838,140,19/4/2019,9:27:51,5830,Y,22,1,2
31839,148,19/4/2019,7:50:06,0,Y,46,1,2.5
31840,149,19/4/2019,6:45:43,0,Y,35,1,3.1
31841,150,19/4/2019,8:59:58,5722,Y,57,1,3.1
31842,152,19/4/2019,7:34:30,0,Y,48,1,2.5
31843,163,19/4/2019,10:27:12,5520,Y,44,1,2.5
31844,163,19/4/2019,10:27:12,5520,Y,74,1,3.5
31845,165,19/4/2019,10:38:07,0,N,41,1,4.25
31846,165,19/4/2019,10:38:07,0,N,63,1,0.8
31847,166,19/4/2019,10:30:23,5437,N,41,1,4.25
31848,166,19/4/2019,10:30:23,5437,N,84,2,0.8
31849,175,19/4/2019,10:53:06,0,Y,52,2,2.5
31850,176,19/4/2019,9:50:31,5847,N,42,2,2.5
31851,182,19/4/2019,9:47:46,0,Y,50,2,2.5
31852,186,19/4/2019,6:06:43,0,Y,29,1,2.5
31853,194,19/4/2019,6:35:11,5791,Y,44,2,2.5
31854,195,19/4/2019,10:32:29,5204,N,31,2,2.2
31855,195,19/4/2019,10:32:29,5204,N,72,1,3.25
31856,199,19/4/2019,8:35:52,0,Y,61,1,4.75
31857,199,19/4/2019,8:35:52,0,Y,79,1,3.75
31858,205,19/4/2019,7:18:38,0,Y,71,1,3.75
31859,213,19/4/2019,6:01:45,0,N,48,1,2.5
31860,217,19/4/2019,9:54:30,0,Y,39,1,4.25
31861,217,19/4/2019,9:54:30,0,Y,64,2,0.8
31862,219,19/4/2019,6:38:50,0,Y,22,2,2
31863,228,19/4/2019,6:34:33,0,Y,40,2,3.75
31864,228,19/4/2019,6:34:33,0,Y,84,1,0.8
31865,230,19/4/2019,7:28:09,0,Y,36,1,3.75
31866,248,19/4/2019,8:19:15,5782,N,55,1,4
31867,249,19/4/2019,6:49:17,5865,N,40,1,3.75
31868,249,19/4/2019,6:49:17,5865,N,65,1,0.8
31869,249,19/4/2019,6:49:17,5865,N,70,1,3.25
31870,252,19/4/2019,6:59:28,0,N,44,1,2.5
31871,254,19/4/2019,8:23:33,5401,Y,56,2,2.55
31872,256,19/4/2019,10:57:23,0,Y,60,2,3.75
31873,273,19/4/2019,10:56:03,0,N,36,1,3.75
31874,279,19/4/2019,10:22:00,0,N,35,1,3.1
31875,281,19/4/2019,10:42:49,0,Y,46,2,2.5
31876,283,19/4/2019,9:58:09,0,N,48,2,2.5
31877,285,19/4/2019,10:13:37,0,N,52,1,2.5
31878,293,19/4/2019,9:34:38,0,N,26,2,3
31879,296,19/4/2019,6:18:42,0,Y,44,2,2.5
31880,298,19/4/2019,7:28:00,0,N,29,2,2.5
31881,311,19/4/2019,10:43:18,0,Y,39,2,4.25
31882,311,19/4/2019,10:43:18,0,Y,65,1,0.8
31883,315,19/4/2019,6:55:46,5297,Y,61,2,4.75
31884,319,19/4/2019,9:53:53,0,Y,47,2,3
31885,323,19/4/2019,10:42:04,0,Y,35,1,3.1
31886,323,19/4/2019,10:42:04,0,Y,74,1,3.5
31887,328,19/4/2019,6:40:52,0,N,45,2,3
31888,343,19/4/2019,9:35:57,0,Y,24,2,3
31889,343,19/4/2019,9:35:57,0,Y,76,1,3.5
31890,347,19/4/2019,6:31:29,5131,Y,30,2,3
31891,351,19/4/2019,8:15:45,5906,N,37,1,3
31892,351,19/4/2019,8:15:45,5906,N,64,1,0.8
31893,352,19/4/2019,6:55:38,0,Y,40,2,3.75
31894,352,19/4/2019,6:55:38,0,Y,63,2,0.8
31895,359,19/4/2019,10:23:29,5425,N,54,1,2.5
31896,360,19/4/2019,8:34:13,0,Y,59,2,4.5
31897,364,19/4/2019,7:16:27,0,N,36,2,3.75
31898,369,19/4/2019,7:03:15,5408,Y,22,1,2
31899,372,19/4/2019,10:08:52,5670,N,44,2,2.5
31900,372,19/4/2019,10:08:52,5670,N,71,1,3.75
31901,376,19/4/2019,6:53:19,0,Y,59,2,4.5
31902,382,19/4/2019,7:09:40,5717,N,43,1,3
31903,385,19/4/2019,9:19:35,0,Y,56,1,2.55
31904,399,19/4/2019,7:30:47,5418,N,41,1,4.25
31905,399,19/4/2019,7:30:47,5418,N,64,2,0.8
31906,403,19/4/2019,8:42:43,0,N,23,1,2.5
31907,407,19/4/2019,10:48:43,0,N,50,1,2.5
31908,407,19/4/2019,10:48:43,0,N,75,1,3.5
31909,409,19/4/2019,8:20:13,0,N,36,1,3.75
31910,409,19/4/2019,8:20:13,0,N,71,1,3.75
31911,413,19/4/2019,6:34:51,5642,N,43,1,3
31912,419,19/4/2019,8:44:22,0,Y,47,2,3
31913,422,19/4/2019,6:46:04,5879,N,61,1,4.75
31914,434,19/4/2019,7:40:47,5470,Y,41,2,4.25
31915,434,19/4/2019,7:40:47,5470,Y,63,2,0.8
31916,437,19/4/2019,6:46:56,0,Y,54,2,2.5
31917,437,19/4/2019,6:46:56,0,Y,73,1,3.75
31918,438,19/4/2019,8:01:11,5580,Y,33,1,3.5
31919,439,19/4/2019,7:31:25,0,Y,24,1,3
31920,444,19/4/2019,10:54:41,0,Y,40,2,3.75
31921,444,19/4/2019,10:54:41,0,Y,84,2,0.8
31922,455,19/4/2019,6:23:31,0,Y,54,2,2.5
31923,464,19/4/2019,6:28:31,0,N,32,1,3
31924,473,19/4/2019,7:31:16,0,N,44,1,2.5
31925,475,19/4/2019,10:18:29,5522,Y,56,2,2.55
31926,476,19/4/2019,6:10:59,0,N,42,1,2.5
31927,481,19/4/2019,9:22:39,0,Y,41,1,4.25
31928,481,19/4/2019,9:22:39,0,Y,65,2,0.8
31929,481,19/4/2019,9:22:39,0,Y,72,1,3.25
31930,485,19/4/2019,10:21:59,5797,N,27,2,3.5
31931,486,19/4/2019,8:52:28,5923,N,22,1,2
31932,496,19/4/2019,7:22:49,0,N,38,1,3.75
31933,496,19/4/2019,7:22:49,0,N,64,1,0.8
31934,499,19/4/2019,10:13:27,0,Y,48,1,2.5
31935,501,19/4/2019,10:37:25,0,Y,54,1,2.5
31936,501,19/4/2019,10:37:25,0,Y,69,1,3.25
31937,505,19/4/2019,8:38:37,0,N,40,1,3.75
31938,505,19/4/2019,8:38:37,0,N,84,1,0.8
31939,505,19/4/2019,8:38:37,0,N,75,1,3.5
31940,508,19/4/2019,7:44:50,0,Y,32,2,3
31941,525,19/4/2019,7:15:52,5675,N,45,1,3
31942,526,19/4/2019,7:10:50,0,N,36,1,3.75
31943,528,19/4/2019,8:10:45,5425,Y,87,2,3
31944,528,19/4/2019,8:10:45,5425,Y,76,1,3.5
31945,530,19/4/2019,7:48:45,0,Y,56,1,2.55
31946,537,19/4/2019,9:23:22,0,Y,53,1,3
31947,538,19/4/2019,6:02:19,0,Y,50,2,2.5
31948,548,19/4/2019,10:15:30,0,N,34,2,2.45
31949,548,19/4/2019,10:15:30,0,N,76,1,3.5
31950,561,19/4/2019,7:19:43,0,N,41,2,4.25
31951,561,19/4/2019,7:19:43,0,N,63,1,0.8
31952,568,19/4/2019,7:27:44,0,Y,52,1,2.5
31953,573,19/4/2019,8:16:03,5704,N,23,2,2.5
31954,579,19/4/2019,9:23:40,0,N,42,2,2.5
31955,587,19/4/2019,8:11:52,0,N,87,2,3
31956,587,19/4/2019,8:11:52,0,N,79,1,3.75
31957,603,19/4/2019,8:48:00,0,N,57,2,3.1
31958,605,19/4/2019,6:09:04,5148,N,33,2,3.5
31959,613,19/4/2019,9:47:55,0,Y,24,1,3
31960,613,19/4/2019,9:47:55,0,Y,74,1,3.5
31961,624,19/4/2019,9:32:15,0,N,55,2,4
31962,630,19/4/2019,7:53:45,0,N,27,2,3.5
31963,639,19/4/2019,10:10:26,5143,Y,87,2,3
31964,640,19/4/2019,9:04:16,5767,Y,45,1,3
31965,644,19/4/2019,6:39:01,0,N,54,2,2.5
31966,646,19/4/2019,8:43:27,0,Y,40,1,3.75
31967,646,19/4/2019,8:43:27,0,Y,64,2,0.8
31968,646,19/4/2019,8:43:27,0,Y,76,1,3.5
31969,650,19/4/2019,7:26:32,5309,N,45,2,3
31970,651,19/4/2019,7:26:07,0,N,53,2,3
31971,651,19/4/2019,7:26:07,0,N,81,1,28
31972,652,19/4/2019,10:27:19,5880,Y,27,2,3.5
31973,654,19/4/2019,6:11:04,0,Y,28,1,2
31974,654,19/4/2019,6:11:04,0,Y,73,1,3.75
31975,672,19/4/2019,8:10:31,0,N,31,2,2.2
31976,676,19/4/2019,9:36:52,5419,Y,42,2,2.5
31977,680,19/4/2019,8:31:25,5204,Y,36,1,3.75
31978,685,19/4/2019,8:22:55,0,N,34,2,2.45
31979,691,19/4/2019,9:17:21,0,Y,35,2,3.1
31980,691,19/4/2019,9:17:21,0,Y,77,1,3
31981,694,19/4/2019,6:00:03,0,Y,45,1,3
31982,694,19/4/2019,6:00:03,0,Y,73,1,3.75
31983,696,19/4/2019,7:46:09,5929,N,59,2,4.5
31984,701,19/4/2019,8:37:08,0,N,28,2,2
31985,703,19/4/2019,7:51:05,5196,Y,61,2,4.75
31986,707,19/4/2019,8:07:07,5245,N,26,2,3
31987,707,19/4/2019,8:07:07,5245,N,74,1,3.5
31988,708,19/4/2019,8:29:12,0,N,61,1,4.75
31989,713,19/4/2019,8:04:30,5290,Y,53,2,3
31990,725,19/4/2019,6:38:18,0,N,51,2,3
31991,728,19/4/2019,7:27:26,0,Y,45,1,3
31992,728,19/4/2019,7:27:26,0,Y,76,1,3.5
31993,735,19/4/2019,9:55:31,5380,N,41,2,4.25
31994,735,19/4/2019,9:55:31,5380,N,64,1,0.8
31995,735,19/4/2019,9:55:31,5380,N,83,1,14
31996,746,19/4/2019,10:50:16,0,Y,48,1,2.5
31997,751,19/4/2019,7:55:45,0,Y,87,2,3
31998,766,19/4/2019,8:20:53,0,Y,40,2,3.75
31999,766,19/4/2019,8:20:53,0,Y,84,1,0.8
32000,766,19/4/2019,8:20:53,0,Y,77,1,3
32001,772,19/4/2019,7:36:19,0,Y,54,1,2.5
32002,777,19/4/2019,10:04:41,0,Y,34,2,2.45
32003,778,19/4/2019,10:40:42,0,Y,60,2,3.75
32004,780,19/4/2019,8:23:01,0,Y,33,2,3.5
32005,782,19/4/2019,10:12:23,0,N,23,2,2.5
32006,786,19/4/2019,6:24:03,0,Y,53,3,3
32007,786,19/4/2019,6:24:03,0,Y,75,1,3.5
32008,792,19/4/2019,6:10:45,0,Y,35,1,3.1
32009,803,19/4/2019,10:21:34,0,N,55,3,4
32010,807,19/4/2019,6:13:16,0,N,50,1,2.5
32011,816,19/4/2019,8:04:12,0,N,31,1,2.2
32012,823,19/4/2019,9:48:23,0,Y,36,3,3.75
32013,824,19/4/2019,8:30:17,0,N,37,1,3
32014,824,19/4/2019,8:30:17,0,N,65,1,0.8
32015,824,19/4/2019,8:30:17,0,N,76,1,3.5
32016,837,19/4/2019,8:21:37,0,N,39,1,4.25
32017,837,19/4/2019,8:21:37,0,N,84,1,0.8
32018,839,19/4/2019,6:53:30,0,N,55,1,4
32019,839,19/4/2019,6:53:30,0,N,79,1,3.75
32020,842,19/4/2019,6:39:21,5506,Y,30,1,3
32021,843,19/4/2019,7:05:48,0,Y,31,1,2.2
32022,847,19/4/2019,6:30:16,0,Y,29,1,2.5
32023,849,19/4/2019,10:17:40,0,Y,60,2,3.75
32024,850,19/4/2019,6:08:46,0,N,56,1,2.55
32025,877,19/4/2019,6:12:23,0,N,39,2,4.25
32026,877,19/4/2019,6:12:23,0,N,65,2,0.8
32027,879,19/4/2019,6:50:13,0,N,29,1,2.5
32028,884,19/4/2019,10:59:11,0,Y,87,2,3
32029,893,19/4/2019,9:31:53,5640,Y,22,1,2
32030,897,19/4/2019,8:51:17,0,N,32,2,3
32031,897,19/4/2019,8:51:17,0,N,73,1,3.75
32032,898,19/4/2019,7:57:03,0,Y,26,1,3
32033,909,19/4/2019,10:11:19,0,N,22,2,2
32034,912,19/4/2019,6:34:25,5770,N,48,1,2.5
32035,914,19/4/2019,9:58:38,0,Y,54,1,2.5
32036,925,19/4/2019,6:42:31,0,Y,28,1,2
32037,926,19/4/2019,9:24:45,0,Y,24,1,3
32038,926,19/4/2019,9:24:45,0,Y,76,1,3.5
32039,928,19/4/2019,6:58:59,0,Y,32,1,3
32040,928,19/4/2019,6:58:59,0,Y,77,1,3
32041,929,19/4/2019,7:08:17,0,Y,46,1,2.5
32042,930,19/4/2019,7:53:22,0,N,58,1,3.5
32043,937,19/4/2019,6:29:51,0,Y,40,1,3.75
32044,937,19/4/2019,6:29:51,0,Y,65,2,0.8
32045,942,19/4/2019,7:18:43,0,Y,57,2,3.1
32046,947,19/4/2019,8:58:03,0,Y,49,1,3
32047,951,19/4/2019,6:41:15,5848,Y,45,1,3
32048,956,19/4/2019,8:14:30,0,N,41,2,4.25
32049,956,19/4/2019,8:14:30,0,N,63,2,0.8
32050,957,19/4/2019,8:11:47,5623,Y,61,1,4.75
32051,958,19/4/2019,10:59:03,5687,N,42,1,2.5
32052,960,19/4/2019,7:39:25,0,Y,45,1,3
32053,966,19/4/2019,8:48:32,5592,N,40,1,3.75
32054,966,19/4/2019,8:48:32,5592,N,84,2,0.8
32055,966,19/4/2019,8:48:32,5592,N,75,1,3.5
32056,968,19/4/2019,10:52:27,0,Y,27,2,3.5
32057,969,19/4/2019,6:48:01,0,Y,46,1,2.5
32058,974,19/4/2019,10:39:29,0,N,40,1,3.75
32059,974,19/4/2019,10:39:29,0,N,64,2,0.8
32060,975,19/4/2019,10:45:09,0,N,39,1,4.25
32061,975,19/4/2019,10:45:09,0,N,84,2,0.8
32062,978,19/4/2019,9:10:52,5198,Y,43,2,3
32063,1004,19/4/2019,7:36:57,0,N,57,1,3.1
32064,1006,19/4/2019,8:39:18,5330,N,53,1,3
32065,1022,19/4/2019,7:38:45,0,Y,55,1,4
32066,1026,19/4/2019,6:14:48,0,Y,55,1,4
32067,1030,19/4/2019,9:55:20,0,N,26,1,3
32068,1031,19/4/2019,8:04:16,5686,Y,32,1,3
32069,1032,19/4/2019,7:43:48,0,Y,56,2,2.55
32070,1033,19/4/2019,7:19:59,0,N,24,2,3
32071,1043,19/4/2019,9:29:53,0,Y,35,1,3.1
32072,1048,19/4/2019,10:37:49,5527,Y,45,1,3
32073,1048,19/4/2019,10:37:49,5527,Y,76,1,3.5
32074,1054,19/4/2019,9:42:32,0,N,45,2,3
32075,1057,19/4/2019,6:55:49,5495,N,38,1,3.75
32076,1057,19/4/2019,6:55:49,5495,N,65,1,0.8
32077,1060,19/4/2019,7:30:21,5046,Y,25,2,2.2
32078,1069,19/4/2019,6:29:20,0,N,35,2,3.1
32079,1081,19/4/2019,6:24:45,0,N,27,2,3.5
32080,1081,19/4/2019,6:24:45,0,N,74,1,3.5
32081,1086,19/4/2019,7:06:55,0,N,32,1,3
32082,1092,19/4/2019,7:01:11,5048,N,54,1,2.5
32083,1092,19/4/2019,7:01:11,5048,N,75,1,3.5
32084,1107,19/4/2019,10:54:37,5244,N,44,1,2.5
32085,1108,19/4/2019,8:34:43,5928,N,42,1,2.5
32086,1117,19/4/2019,8:24:06,0,N,61,2,4.75
32087,1126,19/4/2019,9:53:08,0,N,48,2,2.5
32088,1127,19/4/2019,6:28:55,0,N,36,2,3.75
32089,1129,19/4/2019,10:32:51,0,N,56,1,2.55
32090,1136,19/4/2019,6:37:48,5775,N,29,2,2.5
32091,1142,19/4/2019,9:39:10,0,Y,51,1,3
32092,1143,19/4/2019,9:54:18,5163,Y,48,1,2.5
32093,1148,19/4/2019,9:22:18,5579,Y,50,2,2.5
32094,1150,19/4/2019,6:36:03,0,N,26,1,3
32095,1150,19/4/2019,6:36:03,0,N,70,1,3.25
32096,1151,19/4/2019,7:44:18,5855,N,61,1,4.75
32097,1152,19/4/2019,7:36:35,0,N,55,1,4
32098,1156,19/4/2019,7:26:36,0,Y,55,2,4
32099,1162,19/4/2019,6:26:15,0,N,36,1,3.75
32100,1165,19/4/2019,9:24:53,5462,N,45,1,3
32101,1168,19/4/2019,7:38:20,0,N,33,2,3.5
32102,1168,19/4/2019,7:38:20,0,N,76,1,3.5
32103,1177,19/4/2019,6:04:46,5270,Y,23,2,2.5
32104,1186,19/4/2019,6:49:54,0,N,34,1,2.45
32105,1187,19/4/2019,9:01:16,0,Y,36,1,3.75
32106,1192,19/4/2019,6:08:41,0,N,25,1,2.2
32107,1194,19/4/2019,10:00:18,0,Y,87,2,3
32108,1200,19/4/2019,6:44:53,0,Y,27,1,3.5
32109,1203,19/4/2019,6:43:05,0,N,56,2,2.55
32110,1207,19/4/2019,8:17:29,0,Y,87,2,3
32111,1208,19/4/2019,7:55:19,0,Y,48,2,2.5
32112,1209,19/4/2019,6:38:40,0,Y,42,2,2.5
32113,1214,19/4/2019,9:37:04,5882,Y,45,1,3
32114,1215,19/4/2019,8:24:04,0,Y,32,1,3
32115,1230,19/4/2019,9:09:42,0,Y,28,1,2
32116,1237,19/4/2019,13:36:12,0,N,26,2,3
32117,1239,19/4/2019,11:16:19,5333,N,54,2,2.5
32118,1243,19/4/2019,15:40:49,0,Y,22,1,2
32119,1249,19/4/2019,15:33:31,0,Y,42,2,2.5
32120,1258,19/4/2019,16:27:45,0,N,41,2,4.25
32121,1258,19/4/2019,16:27:45,0,N,63,1,0.8
32122,1262,19/4/2019,17:34:47,5079,N,34,1,2.45
32123,1262,19/4/2019,17:34:47,5079,N,16,1,8.95
32124,1268,19/4/2019,11:59:21,0,Y,38,1,3.75
32125,1268,19/4/2019,11:59:21,0,Y,84,1,0.8
32126,1269,19/4/2019,11:23:57,0,N,37,1,3
32127,1269,19/4/2019,11:23:57,0,N,65,2,0.8
32128,1273,19/4/2019,15:20:53,5594,N,48,1,2.5
32129,1274,19/4/2019,15:16:41,5161,N,38,1,3.75
32130,1274,19/4/2019,15:16:41,5161,N,64,1,0.8
32131,1276,19/4/2019,11:38:08,0,N,58,1,3.5
32132,1277,19/4/2019,12:48:09,0,Y,52,1,2.5
32133,1277,19/4/2019,12:48:09,0,Y,70,1,3.25
32134,1286,19/4/2019,11:24:08,0,N,49,1,3
32135,1293,19/4/2019,12:43:32,0,N,58,1,3.5
32136,1300,19/4/2019,17:34:31,5062,N,41,1,4.25
32137,1300,19/4/2019,17:34:31,5062,N,63,2,0.8
32138,1306,19/4/2019,11:18:32,0,Y,53,2,3
32139,1321,19/4/2019,13:12:08,5234,N,40,1,3.75
32140,1321,19/4/2019,13:12:08,5234,N,65,2,0.8
32141,1322,19/4/2019,15:43:12,0,N,24,1,3
32142,1327,19/4/2019,12:16:04,5744,Y,41,1,4.25
32143,1327,19/4/2019,12:16:04,5744,Y,84,1,0.8
32144,1332,19/4/2019,11:58:12,0,N,38,2,3.75
32145,1332,19/4/2019,11:58:12,0,N,64,1,0.8
32146,1332,19/4/2019,11:58:12,0,N,8,1,45
32147,1341,19/4/2019,12:59:39,5235,Y,22,1,2
32148,1343,19/4/2019,12:39:27,0,Y,32,2,3
32149,1352,19/4/2019,12:32:31,0,Y,87,1,3
32150,1353,19/4/2019,17:33:19,5696,N,31,1,2.2
32151,1369,19/4/2019,11:25:12,5442,Y,59,2,4.5
32152,1369,19/4/2019,11:25:12,5442,Y,77,1,3
32153,1370,19/4/2019,11:27:51,5420,N,48,2,2.5
32154,1372,19/4/2019,11:23:10,0,Y,23,2,2.5
32155,1379,19/4/2019,12:19:46,0,N,29,1,2.5
32156,1380,19/4/2019,11:56:09,0,N,23,1,2.5
32157,1381,19/4/2019,15:03:36,0,Y,87,2,3
32158,1387,19/4/2019,13:53:18,0,N,53,2,3
32159,1388,19/4/2019,12:57:38,0,Y,34,1,2.45
32160,1390,19/4/2019,16:42:03,0,Y,54,2,2.5
32161,1391,19/4/2019,18:18:53,0,Y,37,1,3
32162,1391,19/4/2019,18:18:53,0,Y,84,1,0.8
32163,1395,19/4/2019,17:59:38,0,Y,42,1,2.5
32164,1402,19/4/2019,13:26:44,0,N,27,2,3.5
32165,1407,19/4/2019,11:20:17,0,Y,36,1,3.75
32166,1412,19/4/2019,14:00:15,0,N,43,2,3
32167,1434,19/4/2019,16:29:25,0,Y,61,2,4.75
32168,1435,19/4/2019,12:32:49,0,Y,33,1,3.5
32169,1435,19/4/2019,12:32:49,0,Y,69,1,3.25
32170,1443,19/4/2019,16:49:13,0,Y,28,1,2
32171,1445,19/4/2019,18:12:23,5944,Y,43,1,3
32172,1446,19/4/2019,15:03:33,0,Y,22,2,2
32173,1452,19/4/2019,11:17:40,0,Y,31,2,2.2
32174,1468,19/4/2019,16:54:53,0,Y,58,1,3.5
32175,1468,19/4/2019,16:54:53,0,Y,72,1,3.25
32176,1480,19/4/2019,12:45:25,0,N,30,2,3
32177,1481,19/4/2019,16:31:57,0,N,28,2,2
32178,1489,19/4/2019,12:25:39,0,Y,32,1,3
32179,1497,19/4/2019,14:25:05,0,Y,40,1,3.75
32180,1497,19/4/2019,14:25:05,0,Y,63,2,0.8
32181,1501,19/4/2019,15:53:37,0,Y,57,1,3.1
32182,1503,19/4/2019,16:35:36,5405,Y,35,1,3.1
32183,1507,19/4/2019,17:03:41,0,Y,37,1,3
32184,1507,19/4/2019,17:03:41,0,Y,84,2,0.8
32185,1509,19/4/2019,18:04:53,0,N,27,1,3.5
32186,1513,19/4/2019,15:27:37,0,Y,28,1,2
32187,1513,19/4/2019,15:27:37,0,Y,83,1,14
32188,1528,19/4/2019,11:18:37,0,N,33,1,3.5
32189,1528,19/4/2019,11:18:37,0,N,74,1,3.5
32190,1545,19/4/2019,14:47:43,0,N,51,2,3
32191,1549,19/4/2019,11:25:25,5072,Y,31,2,2.2
32192,1551,19/4/2019,16:04:50,0,Y,30,2,3
32193,1557,19/4/2019,12:23:01,5930,N,33,1,3.5
32194,1566,19/4/2019,12:51:25,0,Y,35,2,3.1
32195,1575,19/4/2019,17:43:30,0,N,61,1,4.75
32196,1580,19/4/2019,12:23:12,0,N,38,1,3.75
32197,1580,19/4/2019,12:23:12,0,N,65,2,0.8
32198,1588,19/4/2019,17:54:26,5607,Y,57,1,3.1
32199,1590,19/4/2019,17:46:42,5745,Y,60,1,3.75
32200,1590,19/4/2019,17:46:42,5745,Y,83,1,14
32201,1595,19/4/2019,18:05:17,0,Y,47,1,3
32202,1600,19/4/2019,12:51:08,0,N,30,1,3
32203,1608,19/4/2019,14:07:26,5456,N,39,1,4.25
32204,1608,19/4/2019,14:07:26,5456,N,63,2,0.8
32205,1608,19/4/2019,14:07:26,5456,N,78,1,4.5
32206,1610,19/4/2019,16:51:36,5326,N,40,1,3.75
32207,1610,19/4/2019,16:51:36,5326,N,65,2,0.8
32208,1616,19/4/2019,13:24:34,0,N,29,1,2.5
32209,1627,19/4/2019,15:02:37,0,Y,28,1,2
32210,1629,19/4/2019,11:09:07,0,Y,49,2,3
32211,1637,19/4/2019,16:23:25,0,Y,49,1,3
32212,1642,19/4/2019,13:48:50,0,Y,27,2,3.5
32213,1647,19/4/2019,11:10:28,0,Y,51,1,3
32214,1648,19/4/2019,11:53:10,0,Y,47,1,3
32215,1650,19/4/2019,15:15:20,0,N,52,2,2.5
32216,1650,19/4/2019,15:15:20,0,N,78,1,4.5
32217,1653,19/4/2019,12:01:30,0,Y,43,2,3
32218,1656,19/4/2019,16:18:38,0,Y,34,2,2.45
32219,1657,19/4/2019,17:08:02,0,N,46,1,2.5
32220,1658,19/4/2019,17:04:58,0,N,55,1,4
32221,1659,19/4/2019,16:52:42,0,N,38,1,3.75
32222,1659,19/4/2019,16:52:42,0,N,65,2,0.8
32223,1670,19/4/2019,12:21:11,0,Y,49,2,3
32224,1674,19/4/2019,18:21:49,5821,N,52,1,2.5
32225,1676,19/4/2019,12:26:39,5933,N,41,2,4.25
32226,1676,19/4/2019,12:26:39,5933,N,84,1,0.8
32227,1677,19/4/2019,18:04:49,0,N,46,2,2.5
32228,1677,19/4/2019,18:04:49,0,N,81,1,28
32229,1678,19/4/2019,15:13:07,5236,Y,87,1,3
32230,1682,19/4/2019,12:38:47,0,N,47,1,3
32231,1684,19/4/2019,12:09:03,0,Y,60,2,3.75
32232,1685,19/4/2019,13:42:09,0,Y,29,1,2.5
32233,1688,19/4/2019,18:05:29,0,N,39,1,4.25
32234,1688,19/4/2019,18:05:29,0,N,63,2,0.8
32235,1690,19/4/2019,12:30:38,0,Y,60,1,3.75
32236,1690,19/4/2019,12:30:38,0,Y,78,1,4.5
32237,1693,19/4/2019,13:20:58,0,N,58,1,3.5
32238,1693,19/4/2019,13:20:58,0,N,82,1,12
32239,1694,19/4/2019,15:42:05,0,Y,36,1,3.75
32240,1702,19/4/2019,15:15:56,0,N,41,1,4.25
32241,1702,19/4/2019,15:15:56,0,N,63,1,0.8
32242,1709,19/4/2019,13:48:35,5601,Y,57,1,3.1
32243,1710,19/4/2019,17:07:53,0,Y,39,2,4.25
32244,1710,19/4/2019,17:07:53,0,Y,84,2,0.8
32245,1711,19/4/2019,18:21:37,0,Y,25,1,2.2
32246,1713,19/4/2019,11:10:08,0,N,53,1,3
32247,1714,19/4/2019,12:59:08,5752,N,47,1,3
32248,1716,19/4/2019,15:44:13,0,N,36,1,3.75
32249,1720,19/4/2019,17:27:36,5222,N,54,1,2.5
32250,1722,19/4/2019,14:22:42,5151,N,53,1,3
32251,1722,19/4/2019,14:22:42,5151,N,70,1,3.25
32252,1725,19/4/2019,17:15:47,0,N,57,2,3.1
32253,1725,19/4/2019,17:15:47,0,N,76,1,3.5
32254,1729,19/4/2019,14:12:04,0,Y,40,1,3.75
32255,1729,19/4/2019,14:12:04,0,Y,64,1,0.8
32256,1733,19/4/2019,17:44:22,0,N,32,2,3
32257,1736,19/4/2019,17:23:13,0,N,48,2,2.5
32258,1740,19/4/2019,16:14:44,5364,N,25,2,2.2
32259,1743,19/4/2019,15:49:48,0,N,57,1,3.1
32260,1746,19/4/2019,16:50:45,0,N,34,1,2.45
32261,1752,19/4/2019,16:06:20,5471,N,31,2,2.2
32262,1754,19/4/2019,18:17:36,0,N,58,2,3.5
32263,1761,19/4/2019,16:34:16,5703,N,36,1,3.75
32264,1776,19/4/2019,12:30:45,5674,Y,41,1,4.25
32265,1776,19/4/2019,12:30:45,5674,Y,84,2,0.8
32266,1776,19/4/2019,12:30:45,5674,Y,70,1,3.25
32267,1777,19/4/2019,15:21:40,0,Y,32,1,3
32268,1777,19/4/2019,15:21:40,0,Y,4,1,20.45
32269,1786,19/4/2019,15:00:32,0,Y,34,1,2.45
32270,1791,19/4/2019,16:59:31,0,N,31,1,2.2
32271,1793,19/4/2019,13:06:12,0,Y,57,2,3.1
32272,1802,19/4/2019,13:06:09,0,Y,51,1,3
32273,1806,19/4/2019,16:21:30,0,Y,55,1,4
32274,1814,19/4/2019,12:38:33,5642,N,26,2,3
32275,1814,19/4/2019,12:38:33,5642,N,83,1,14
32276,1821,19/4/2019,13:06:05,0,Y,45,1,3
32277,1828,19/4/2019,13:38:25,0,N,51,2,3
